id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
425784,"An airy, comfy, bookish refuge!",2116807,Rafil,Brooklyn,Vinegar Hill,40.70279,-73.98284,Entire home/apt,190,4,8,2018-01-02,0.09,1,0
430427,"Very clean, quiet bedroom available",820046,Elaine,Manhattan,Washington Heights,40.83559,-73.94095,Private room,60,2,13,2017-01-31,0.15,1,0
430665,Lux One-bed Central Park View UWS,2141109,Kishore,Manhattan,Upper West Side,40.79234,-73.96482,Entire home/apt,250,1,8,2014-08-22,0.09,1,0
433218,Lovely 1 bdrm in Prospect Heights!,644941,Miya,Brooklyn,Prospect Heights,40.67763,-73.97185,Entire home/apt,125,4,41,2019-05-20,0.47,1,10
435774,A REAL New Yorkers  Wall St,2164138,Suzanne,Manhattan,Financial District,40.70633,-74.00974,Entire home/apt,265,4,33,2018-11-25,0.39,1,0
436619,"Tranquil, Artsy, Sunny Bedroom",2168468,Cp,Manhattan,East Village,40.72507,-73.98861,Private room,110,2,64,2019-06-09,0.76,1,74
436916,Room for the Summer,2169825,Serge,Manhattan,Harlem,40.82669,-73.94281,Private room,55,2,7,2016-10-11,0.08,1,0
442649,Lovely Chelsea 1 Bedroom,793225,Rachel,Manhattan,Chelsea,40.74572,-73.99965,Entire home/apt,125,9,10,2018-08-22,0.11,1,0
447766,"Great 1 BR Apt in Kips Bay, NY",1109143,Mark,Manhattan,Kips Bay,40.73903,-73.97975,Private room,100,1,1,2014-08-21,0.02,1,6
450905,Master Bedroom / ParkSlope Brooklyn,2228665,Martha,Brooklyn,Park Slope,40.67267,-73.98348,Private room,110,2,0,2019-06-23,0.72,1,0
452068,"Spacious 4 bedroom house, New York",2246071,Tamara,Brooklyn,Kensington,40.64205,-73.97173,Entire home/apt,200,1,3,2015-08-16,0.06,1,0
453161,"Family friendly, sunny new condo in McCarren Park",2107905,Laura,Brooklyn,Greenpoint,40.72183,-73.94908,Entire home/apt,260,2,7,2018-06-23,0.09,1,0
454334,Private spacious studio available,2257289,Toni,Manhattan,Harlem,40.81669,-73.94267,Private room,65,1,3,2014-12-31,0.03,1,0
454929,UNION SQUARE❤️PENTHOUSE 2FL+TERRACE❤️EAST VIllAGE,1385575,Alex,Manhattan,East Village,40.72981,-73.98318,Entire home/apt,239,2,67,2019-07-02,1.33,1,78
456110,Beautiful One Bedroom in Chelsea,2267508,Daniel,Manhattan,Chelsea,40.7476,-73.99698,Entire home/apt,139,4,23,2015-10-04,0.27,1,0
456457,West Village Gem - 2BR,1594083,David,Manhattan,West Village,40.73204,-74.00189,Entire home/apt,315,3,7,2016-08-29,0.08,1,0
456526,Central Harlem Comfy Bedroom with Private Bath,2270183,Kaye,Manhattan,Harlem,40.81713,-73.94217,Private room,75,3,36,2019-06-23,1.76,1,47
459066,******AMAZING DEAL IN NYC*****,2282355,Ivana,Manhattan,Upper East Side,40.76719,-73.95303,Entire home/apt,150,2,23,2019-01-01,0.27,1,0
460999,Beautiful duplex apt in Harlem,128890,Sara,Manhattan,Harlem,40.8162,-73.94747,Entire home/apt,100,8,8,2019-03-28,0.11,1,0
461050,Perfect Bedford L Williamsburg Location!,2286224,Sarah,Brooklyn,Williamsburg,40.71613,-73.95837,Entire home/apt,200,3,17,2016-05-12,0.2,1,67
462454,Beautiful Lower East Side Apt! Women only.,2298239,Sunserae,Manhattan,Lower East Side,40.71746,-73.98782,Private room,89,5,4,2018-03-24,0.06,1,0
467569,Curated 1BR on the prettiest block of the LES,282315,Rj,Manhattan,Lower East Side,40.72106,-73.98384,Entire home/apt,311,3,31,2019-06-11,0.41,1,28
470498,*Unique Master BR in Battery Park!*,2334269,Filip,Manhattan,Battery Park City,40.71012,-74.01504,Private room,65,2,8,2015-12-22,0.13,1,0
472052,Luxury Doorman Bldg Nr Central Park,2341078,George,Manhattan,Upper West Side,40.77137,-73.98943,Entire home/apt,180,5,13,2014-08-22,0.15,1,0
472376,Great Brooklyn Studio/1BR!,1689040,Rich,Brooklyn,Prospect Heights,40.67796,-73.96458,Entire home/apt,115,2,10,2016-05-23,0.17,1,0
473777,Bright Modern Artist's Apartment,2348973,Koren,Brooklyn,Williamsburg,40.71285,-73.94383,Entire home/apt,155,5,10,2017-02-19,0.12,1,0
474283,Studio apartment by Columbus Circle,950232,Deborah,Manhattan,Hell's Kitchen,40.76487,-73.98471,Entire home/apt,117,7,0,2019-06-23,0.72,1,0
475216,Studio Apt in Park Slope- Brooklyn!,2355439,Kara,Brooklyn,Sunset Park,40.66387,-73.99077,Entire home/apt,100,2,17,2015-07-27,0.2,1,0
476899,NYC studio in ST MARKS PLACE & 1AVE,2363997,Teresa,Manhattan,East Village,40.72693,-73.98521,Entire home/apt,155,6,17,2018-10-11,0.2,1,0
478053,Great LES / Chinatown bedroom,2368753,Kristine,Manhattan,Two Bridges,40.71137,-73.99403,Private room,80,4,48,2019-01-06,0.56,1,96
478832,Gorgeous 2 bdrm in Carroll Gardens,2371814,Jennifer,Brooklyn,Carroll Gardens,40.67579,-73.99968,Entire home/apt,150,6,2,2014-05-20,0.03,1,0
484312,Loft-Like Park Slope 3bdr Duplex,2306962,Hana,Brooklyn,Windsor Terrace,40.65854,-73.98384,Entire home/apt,300,2,24,2019-02-20,0.39,1,23
488083,Nice apartment with a deck!,619154,Keith,Brooklyn,Sunset Park,40.66158,-73.98954,Entire home/apt,92,2,58,2019-05-27,0.67,1,0
489018,Lovely Central East Village 2 Person Entire Apt,864370,Mick & Heidi,Manhattan,East Village,40.72457,-73.98453,Entire home/apt,185,2,62,2019-06-23,0.74,1,0
489924,South Slope Private Bedroom,1027283,Kelly,Brooklyn,Sunset Park,40.66221,-73.99743,Private room,50,2,33,2019-06-30,0.39,1,20
490989,Cat lovers: 3-story Park Slope Townhouse with cat!,2427385,Andy,Brooklyn,Park Slope,40.67996,-73.98027,Entire home/apt,68,3,2,2017-03-29,0.05,1,0
491529,3 bdrm family friendly home in central Park Slope,2429432,Julie,Brooklyn,Park Slope,40.67211,-73.976,Entire home/apt,220,3,27,2019-05-17,0.45,1,68
491942,Renovated Spacious 1BR Upper West,1995093,Carly,Manhattan,Upper West Side,40.79183,-73.97172,Entire home/apt,199,3,24,2016-10-09,0.3,1,0
494296,Brooklyn waterfront large sunny apt,2442340,Maddy,Brooklyn,Columbia St,40.68721,-74.00147,Private room,75,7,0,2019-06-23,0.72,1,0
496166,"Beautiful, Spacious 4 BR Brooklyn Brownstone",2450665,D,Brooklyn,South Slope,40.66641,-73.98283,Entire home/apt,249,3,12,2019-07-01,0.27,1,26
501041,UPWS sunny DUPLEX +PATIO,1386685,Aleksandra,Manhattan,Upper West Side,40.78451,-73.97882,Entire home/apt,300,7,0,2019-06-23,0.72,1,0
503529,HEART OF SOHO The Perfect One Bedroom Apt,2483293,Eric,Manhattan,SoHo,40.72701,-74.0011,Entire home/apt,198,3,9,2019-02-23,0.1,1,0
503585,Charming & Spacious One Bedroom,2483766,Rebecca (Marks),Brooklyn,Bedford-Stuyvesant,40.68607,-73.95839,Entire home/apt,100,5,4,2013-07-14,0.05,1,0
503722,Hip Stylish WIlliamsburg Studio,2484383,Theresa,Brooklyn,Williamsburg,40.71345,-73.95689,Entire home/apt,175,2,15,2019-06-03,0.29,1,64
503790,SLEEK WEST VILLAGE ARTIST STUDIO LOFT,2484654,Michele,Manhattan,West Village,40.73214,-74.00188,Entire home/apt,130,4,22,2019-05-26,0.28,1,77
504322,Sunny 1BD in Greenwich Village,471928,Mahalia,Manhattan,Greenwich Village,40.72903,-74.00028,Entire home/apt,180,3,18,2017-07-01,0.21,1,0
504437,The biggest small apt in Manhattan,2356449,Mariana,Manhattan,Lower East Side,40.72232,-73.98686,Entire home/apt,104,3,57,2019-06-30,0.7,1,6
505029,SPACIOUS Fabulous Sunny Loft for 2 wks in Fall,2490471,Ann,Manhattan,East Village,40.72454,-73.97944,Entire home/apt,175,4,13,2018-11-16,0.17,1,0
505231,"Enjoy a 1 Bedroom to share, NYC",2490915,Catherine,Manhattan,Upper East Side,40.77799,-73.95223,Private room,80,1,1,2012-06-22,0.01,1,0
505315,Charming ROOM(s)*Lovely BUSHWICK Block*25min->City,167417,Kelly,Brooklyn,Bushwick,40.69227,-73.90852,Private room,68,2,37,2019-06-23,0.49,1,23
506571,Large sunny 1br apt in East Village,2349977,Anthony,Manhattan,East Village,40.72756,-73.97939,Entire home/apt,150,7,19,2019-03-22,0.32,1,24
510454,"Gramercy Pk Area, w Rooftop Gdn!",2515124,Jacqueline,Manhattan,Kips Bay,40.73951,-73.98146,Entire home/apt,145,3,2,2016-06-23,0.02,1,0
511436,"Wake up to the skyline of the city, prime location",2519356,Darya,Brooklyn,Williamsburg,40.7139,-73.96553,Entire home/apt,96,3,1,2018-05-26,0.07,1,0
511733,"Artist Loft @ Bushwick, Brooklyn",1840766,Samantha,Brooklyn,Bushwick,40.70753,-73.92048,Entire home/apt,120,5,3,2015-09-20,0.04,1,0
511960,Wonderful east village floor thru,2521848,Gay,Manhattan,East Village,40.73044,-73.98683,Entire home/apt,160,1,15,2016-05-09,0.18,1,0
516461,Great studio apt in midtown west!,2542895,Aaron,Manhattan,Chelsea,40.75086,-73.99776,Entire home/apt,130,5,9,2016-08-04,0.1,1,0
516643,"Williamsburg Apt, close to metro L",2543761,Stephane,Brooklyn,Williamsburg,40.71915,-73.95581,Entire home/apt,150,3,1,2013-01-04,0.01,1,0
517626,Above Graham stop - L train,2438262,Walker,Brooklyn,Williamsburg,40.71577,-73.94084,Private room,95,1,10,2014-12-03,0.14,1,0
521522,Beautiful 3 room studio in Brooklyn,2440317,Amelia,Brooklyn,South Slope,40.66777,-73.98367,Private room,150,4,5,2012-12-31,0.06,1,0
525412,Beautiful sunny Nolita/Soho Apt,1104814,Robert,Manhattan,Nolita,40.72246,-73.99552,Entire home/apt,150,5,5,2015-06-28,0.06,1,0
525523,Comfortable Private Room in Upper Manhattan 2BR,2582890,Kim,Manhattan,East Harlem,40.80762,-73.94017,Private room,50,2,16,2018-07-04,0.62,1,60
526520,Large light-filled Apt in Brooklyn,2576980,Eleanor,Brooklyn,Prospect Heights,40.67786,-73.97166,Private room,60,2,0,2019-06-23,0.72,1,0
526532,Beautiful Spacious Brownstone,2492286,Reena,Manhattan,Harlem,40.80719,-73.94253,Entire home/apt,100,2,24,2018-09-10,0.29,1,0
527076,"Great 1BR, 1BaR in Lux Bldg w Pool",2590219,Kyle,Manhattan,Upper East Side,40.76413,-73.96227,Entire home/apt,175,2,0,2019-06-23,0.72,1,0
531455,Nice one bedroom apartment by the Prospect park,1445298,Gita,Brooklyn,Prospect-Lefferts Gardens,40.66199,-73.96294,Entire home/apt,80,7,23,2019-06-05,0.27,1,20
534897,"CHELSEA APT- SPACE, LIGHT, BEAUTY!",2426404,Judith & Reid,Manhattan,Chelsea,40.74552,-74.0006,Entire home/apt,230,6,6,2015-06-12,0.09,1,0
535095,Beautiful bedroom in Prospect Heights,598770,Maite & Javi,Brooklyn,Prospect Heights,40.6744,-73.96558,Private room,90,7,43,2019-06-29,0.52,1,38
535352,Upper West Side 1-bedroom,2630351,Dawn,Manhattan,Upper West Side,40.79358,-73.97043,Entire home/apt,102,3,36,2019-07-02,0.5,1,21
539350,Hell's Kitchen Musician's Hideaway,2640100,Stefanie,Manhattan,Hell's Kitchen,40.76184,-73.99334,Entire home/apt,217,2,43,2018-09-14,0.51,1,0
540489,Large + Bright private bedroom in NoLiTa,2656413,Anton,Manhattan,Little Italy,40.72006,-73.99579,Private room,58,6,18,2019-01-20,0.21,1,0
546504,Brooklyn Heights 1brm Private Deck,2687009,Jeff,Brooklyn,Brooklyn Heights,40.69271,-73.99365,Entire home/apt,135,4,5,2016-05-16,0.06,1,0
549873,1 BR with garden--East Village,2702563,James,Manhattan,East Village,40.72564,-73.98252,Entire home/apt,90,2,5,2015-05-25,0.09,1,0
550288,Cozy Upper East Side 1 Bedroom,2684478,Brian,Manhattan,Upper East Side,40.78024,-73.94813,Entire home/apt,160,4,16,2019-02-12,0.2,1,0
553516,One Bdrm in Trendy Prospect Hts,2261381,Jennie,Brooklyn,Prospect Heights,40.68052,-73.97254,Entire home/apt,121,2,46,2017-01-02,0.54,1,0
554165,"View of skyline w roof deck, perfect for families!",1267900,Maayan,Brooklyn,Gowanus,40.68251,-73.98486,Entire home/apt,250,2,57,2019-07-02,0.67,1,25
559511,Huge & sunny 1BR apt in Greenpoint,2750389,Jessica,Brooklyn,Greenpoint,40.72697,-73.93921,Entire home/apt,120,5,40,2016-04-22,0.54,1,0
560406,Charming old school 1BR in C. Gardens Brooklyn,2755668,Annie,Brooklyn,Carroll Gardens,40.68343,-73.99189,Entire home/apt,90,4,1,2012-07-11,0.01,1,0
563496,Studio Apartment Greenwich Village,2770985,Aaron,Manhattan,Greenwich Village,40.73481,-73.99845,Entire home/apt,145,5,1,2012-09-05,0.01,1,0
565814,Bright friendly room in Brooklyn,532819,Heather,Brooklyn,Bedford-Stuyvesant,40.68328,-73.9379,Private room,50,2,1,2016-12-28,0.03,1,0
567195,Beautiful Garden Duplex in Brooklyn,2790324,Erin,Brooklyn,Bedford-Stuyvesant,40.68269,-73.94004,Entire home/apt,150,5,3,2015-08-17,0.04,1,0
570218,Duplex Loft in Fort Greene,2805772,Christopher,Brooklyn,Fort Greene,40.68522,-73.97771,Entire home/apt,130,2,11,2019-05-06,0.13,1,0
576426,TIMES SQ - FABULOUS 1BR/ BEST VIEW!,426725,Goran,Manhattan,Hell's Kitchen,40.7641,-73.98803,Entire home/apt,165,3,25,2014-04-15,0.3,1,0
576916,"Beautiful, Quiet, Spacious 1BR - UWS by parks",2837527,Alexandra,Manhattan,Upper West Side,40.79785,-73.97202,Entire home/apt,165,4,4,2017-08-22,0.05,1,0
577703,Romantic Creative Retreat: Feel the Glow,2841175,Ina,Manhattan,East Village,40.73047,-73.98229,Entire home/apt,100,5,6,2012-09-14,0.07,1,0
578941,Beautiful Park Slope 2 bedroom,2847655,Gideon,Brooklyn,Park Slope,40.66732,-73.98233,Entire home/apt,159,2,4,2015-09-21,0.08,1,0
580323,Upper East Side 1 LG BR Avail in my Cute 2BR Apt,2311767,Melanie,Manhattan,East Harlem,40.78837,-73.94628,Private room,75,2,51,2019-06-30,0.61,1,77
581421,Pvblic Bath Artist Loft,2861848,Bekah,Brooklyn,Greenpoint,40.73252,-73.95496,Private room,150,2,28,2018-08-05,0.59,1,72
582272,Privet Room in Greenpoint +Backyard *location,2712129,Raziel,Brooklyn,Greenpoint,40.72437,-73.94847,Private room,75,5,1,2018-11-13,0.13,1,0
583337,Lovely Condo Carroll Gardens/Gowanus,2874587,Ibie,Brooklyn,Carroll Gardens,40.67859,-73.99444,Entire home/apt,115,4,61,2019-03-09,0.72,1,15
587519,Huge Bdrm in New Wilibrg 3 Bed Loft,2897835,Tim,Brooklyn,Williamsburg,40.71099,-73.95217,Private room,48,5,1,2015-03-31,0.02,1,0
591565,Everyone who stays leaves happy!,2919467,Lisa,Manhattan,Tribeca,40.71552,-74.00749,Private room,229,1,62,2014-04-27,0.73,1,36
592785,Adorable 1 Bedroom,2932668,Stephanie,Brooklyn,Bedford-Stuyvesant,40.6877,-73.95824,Entire home/apt,140,3,16,2017-04-17,0.27,1,0
592853,A GEM IN THE CITY,2926593,Valerie,Queens,Ridgewood,40.70001,-73.90698,Entire home/apt,75,2,17,2017-01-01,0.2,1,0
593000,Cozy 1BD Manhattan close Central Pk,2927446,Marie-Jeanne,Manhattan,Upper East Side,40.77247,-73.94665,Entire home/apt,110,7,12,2016-11-18,0.14,1,0
594036,Spacious Greenwich Village Loft,2934010,Bill,Manhattan,West Village,40.73413,-74.00465,Entire home/apt,300,1,5,2015-10-11,0.06,1,0
594640,NYC Chelsea very spacious 1-bedroom apartment,2937468,Markus,Manhattan,Chelsea,40.74026,-74.00079,Entire home/apt,275,6,61,2019-06-30,0.73,1,69
595321,Williamsburg Peace for the Solo Traveler,898980,Kelly,Brooklyn,Williamsburg,40.71316,-73.94532,Private room,77,3,5,2018-10-21,0.08,1,0
597624,Beautiful apartment in Park Slope,2954680,Onur,Brooklyn,Park Slope,40.67465,-73.97975,Entire home/apt,120,4,14,2019-05-20,0.16,1,0
599595,BIG UWS APT-BLOCK FROM CENTRAL PARK,2965915,Amy,Manhattan,Upper West Side,40.7839,-73.97897,Entire home/apt,179,4,12,2018-05-28,0.25,1,11
599847,Beautiful Ft. Greene Apartment-NEW!,2966937,Chris,Brooklyn,Clinton Hill,40.68533,-73.96808,Entire home/apt,149,2,20,2018-12-30,0.24,1,4
600877,Rare Loft Apt in Heart of Brooklyn,2973437,Kevin + Casey,Brooklyn,Boerum Hill,40.68379,-73.98313,Entire home/apt,180,3,2,2015-12-29,0.05,1,0
602070,"Amazing Greenpoint/WBurg, BRKLN 1BR",2640845,Zach,Brooklyn,Greenpoint,40.72188,-73.94963,Entire home/apt,128,5,38,2019-05-06,0.45,1,20
602453,Cosy Large Bedroom Park Slope,2316922,Nat,Brooklyn,Park Slope,40.6686,-73.98342,Private room,65,3,31,2018-08-10,0.5,1,22
602888,Bright UES Gem Near Central Park,177724,Lauren,Manhattan,Upper East Side,40.76985,-73.95815,Entire home/apt,200,2,17,2015-12-07,0.21,1,0
606269,Garden Oasis in the ♥️ of NYC | Steps to Times Sq!,3002643,Heather,Manhattan,Hell's Kitchen,40.76257,-73.99303,Entire home/apt,249,3,35,2019-05-27,0.42,1,38
609213,"Cozy 1BR apart. in Prospect Hts, BK",3019795,Marta,Brooklyn,Prospect Heights,40.67293,-73.96399,Entire home/apt,125,5,7,2015-12-31,0.08,1,0
609983,Gorgeous 1 Bdrm Haven/Shared Ktchn,3024659,Jonathan,Brooklyn,Bushwick,40.69945,-73.92148,Entire home/apt,115,3,54,2019-06-19,0.65,1,3
618836,1 BR Apartment near Prospect Park!,3065891,Sarah,Brooklyn,Crown Heights,40.66959,-73.95718,Entire home/apt,115,3,0,2019-06-23,0.72,1,0
618916,Brooklyn Carriage House,92451,Cath,Brooklyn,Prospect Heights,40.68066,-73.96644,Entire home/apt,200,4,11,2019-04-28,0.13,1,0
622410,"Great room in 2BR, Bright + Cozy!",1563352,Evelina,Brooklyn,Crown Heights,40.66839,-73.96001,Private room,85,2,0,2019-06-23,0.72,1,0
625365,"In the heart of Prospect Park, BK!",3102648,Zhenia,Brooklyn,Prospect-Lefferts Gardens,40.65826,-73.95951,Entire home/apt,125,4,40,2019-01-01,0.57,1,29
627432,"In the Hub of Union Square, NYC",3114411,Carlita,Manhattan,East Village,40.7324,-73.98577,Entire home/apt,165,7,57,2019-05-06,0.68,1,32
627949,COMFY-CUTE-N-CLEAN APT in WBURG,585879,Armando,Brooklyn,Williamsburg,40.71402,-73.93989,Entire home/apt,180,3,0,2019-06-23,0.72,1,0
628227,Ti me Square Stylish 1 Bedroom,3120156,Sag,Manhattan,Hell's Kitchen,40.7592,-73.99133,Entire home/apt,148,4,57,2019-05-24,0.69,1,0
629770,Slick Studio with High Ceilings,3129020,Ian,Manhattan,Gramercy,40.73326,-73.98245,Entire home/apt,99,8,6,2013-09-04,0.07,1,0
629774,East Village perch!,834185,Zachary,Manhattan,East Village,40.73082,-73.98502,Entire home/apt,175,1,17,2015-10-13,0.2,1,0
629855,Big Room in Williamsburg Loft,155163,Niral,Brooklyn,Williamsburg,40.71382,-73.94164,Private room,85,2,14,2018-10-28,0.19,1,0
633950,1-Bd Apt in PRIME Soho - NYC- July,2354167,Paul,Manhattan,SoHo,40.72625,-74.0018,Shared room,195,2,13,2014-04-22,0.16,1,0
636391,Charming Sunny W. Village Apt.,8425,Sharon,Manhattan,West Village,40.73485,-74.00637,Entire home/apt,165,5,4,2018-07-08,0.05,1,87
637504,Private bedroom in a 2-fam house for solo traveler,3179968,Tony,Queens,Sunnyside,40.73607,-73.92439,Private room,52,3,1,2018-06-04,0.08,1,0
637716,"NOLITA, Home Sweet Home in NYC",3181665,Cortney,Manhattan,Nolita,40.72095,-73.99401,Entire home/apt,160,4,2,2013-04-03,0.02,1,0
638894,"1-BDRM, Good Light, Fire-Escape, AC",1182294,Jonny,Brooklyn,Crown Heights,40.67639,-73.96003,Entire home/apt,110,5,3,2016-01-11,0.04,1,15
638898,Apt Near Central Park & Columbia!,1583594,Jeffrey,Manhattan,Upper West Side,40.79913,-73.96057,Private room,60,2,19,2015-09-23,0.23,1,0
645922,Gorgeous Modern Manhattan Apt,1740784,Gal,Manhattan,Midtown,40.74648,-73.98459,Private room,100,3,41,2015-09-25,0.52,1,0
646147,Private rooms on a XLarge 3 br 2 baths,352230,Andrea,Manhattan,Harlem,40.82732,-73.95112,Private room,145,3,39,2016-12-08,0.47,1,44
646391,Lofted Bed in a Funky Family Loft!!,147388,Mary,Brooklyn,Bedford-Stuyvesant,40.6951,-73.95605,Shared room,45,4,31,2017-06-01,0.37,1,0
647413,Charming 1 bedroom Apt in Brooklyn,3245898,Ede,Brooklyn,Prospect Heights,40.6795,-73.9685,Entire home/apt,150,3,18,2019-04-06,0.26,1,68
647580,East Village Hideaway,3247050,Moira,Manhattan,East Village,40.73045,-73.98541,Entire home/apt,150,1,11,2013-12-25,0.13,1,0
649903,Studio With Old-World Character,3262771,Christina,Brooklyn,Crown Heights,40.67189,-73.93499,Entire home/apt,90,7,2,2015-08-25,0.03,1,0
654232,BIG East Village 1bd all the extras,3291022,Noel,Manhattan,East Village,40.72171,-73.98334,Entire home/apt,99,3,10,2015-10-24,0.14,1,0
655472,Lovely 2-room Studio in Crown Hghts,326329,Nick,Brooklyn,Crown Heights,40.67574,-73.95434,Entire home/apt,60,3,1,2012-08-25,0.01,1,0
657198,"2BR gem in Cobble Hill, Brooklyn",414627,Charlotte,Brooklyn,Columbia St,40.68863,-74.00181,Entire home/apt,200,3,15,2018-07-09,0.18,1,0
658932,Cozy room on a tree lined street,3323929,Erika,Queens,Ridgewood,40.69922,-73.90027,Private room,69,1,30,2019-06-22,0.4,1,0
659952,GREAT Studio apartment in Midtown W,3166753,Ben,Manhattan,Hell's Kitchen,40.76287,-73.9957,Entire home/apt,99,3,46,2018-01-04,0.56,1,31
661814,1 bedroom apt in heart of Chelsea,3341426,Nika,Manhattan,Chelsea,40.741,-73.99957,Entire home/apt,250,2,10,2016-05-07,0.13,1,0
665394,Winning Location in Hells Kitchen,1139222,Carl,Manhattan,Hell's Kitchen,40.7589,-73.99015,Entire home/apt,220,2,18,2018-12-01,0.24,1,0
666220,Beautiful East Village apartment,2490963,Matteo,Manhattan,East Village,40.72771,-73.98172,Private room,75,5,6,2013-07-11,0.07,1,0
667375,Light & airy Chelsea NY 1bdrm apt,3376141,Nic,Manhattan,Chelsea,40.74272,-74.00309,Entire home/apt,200,3,17,2018-06-24,0.21,1,5
668400,1BR in nice 2BR Apt lovely Area,3383354,Martina,Manhattan,Inwood,40.86186,-73.92701,Private room,50,7,1,2015-07-16,0.02,1,0
671496,Great private room in awesome area!,3403890,Cory,Brooklyn,Crown Heights,40.67138,-73.95577,Private room,70,3,0,2019-06-23,0.72,1,0
679633,Cozy 1 bedroom apartment in NYC,3458785,Glauce,Queens,Ditmars Steinway,40.77987,-73.91565,Entire home/apt,75,3,1,2012-09-18,0.01,1,0
683084,Midtown West- A COZY ONE bedroom.,3480879,Danny,Manhattan,Chelsea,40.75286,-74.00162,Entire home/apt,199,6,40,2017-10-15,0.5,1,0
685435,Cozy Private Bedroom $800 Month,1360296,Maria Daniela,Brooklyn,East New York,40.67635,-73.89124,Private room,35,3,13,2019-05-29,0.16,1,2
690675,Quirky Sunny Retreat Central Williamsburg,2172525,Slava,Brooklyn,Williamsburg,40.71407,-73.95336,Entire home/apt,199,7,4,2018-08-10,0.09,1,0
690849,East Village Artist's Studio,284224,Daniel,Manhattan,East Village,40.72912,-73.98355,Entire home/apt,95,3,39,2019-06-18,0.47,1,15
696593,Park Slope One bedroom with Balcony,3228992,Karin,Brooklyn,Park Slope,40.67406,-73.97697,Entire home/apt,150,5,1,2015-07-16,0.02,1,27
698094,5th Ave Apartment in Midtown!,3569392,Kristen,Manhattan,Midtown,40.76221,-73.97787,Private room,120,4,31,2016-08-26,0.38,1,0
